Timestamp,Raw_value_MQ2,Raw_value_MQ3,Raw_value_MQ4,Raw_value_MQ135,Raw_value_MQ6,Raw_value_MQ7,Raw_value_MQ8,Raw_value_MQ9, 
0,33804.8,12160.0,26790.4,16972.8,30758.4,22899.2,25817.6,16908.8
1,52902.4,27776.0,30912.0,40524.8,32832.0,26662.4,27468.8,29491.2
2,52915.2,34265.6,31372.8,43084.8,33292.8,30912.0,28288.0,32320.0
3,56576.0,35046.4,29836.8,41779.2,33280.0,29926.4,27801.6,26214.4
4,57049.6,34457.6,30041.6,42636.8,32755.2,29376.0,27737.6,22092.8
5,57088.0,33702.4,29836.8,41894.4,33331.2,28096.0,27878.4,21529.6
6,57382.4,33497.6,30220.8,42240.0,32819.2,27942.4,27788.8,21158.4
7,57779.2,33318.4,29849.6,43225.6,32934.4,27929.6,27916.8,21529.6
8,58201.6,34265.6,29593.6,43148.8,32934.4,28108.8,27840.0,22220.8
9,57612.8,33625.6,29593.6,41830.4,33702.4,27558.4,27955.2,21068.8
10,58086.4,32998.4,29657.6,43148.8,32896.0,27750.4,27955.2,21926.4
11,58124.8,32985.6,29657.6,42790.4,32921.6,27494.4,27904.0,22553.6
12,58496.0,33830.4,29708.8,42816.0,33075.2,27507.2,27814.4,21632.0
13,58316.8,33638.4,29772.8,41561.6,33190.4,27340.8,27788.8,21657.6
14,58777.6,34252.8,29939.2,43046.4,32832.0,27750.4,27686.4,22617.6
15,58956.8,34380.8,30195.2,42598.4,32627.2,28300.8,27507.2,22848.0
16,58892.8,33920.0,30118.4,43404.8,32627.2,27993.6,27520.0,22374.4
17,58892.8,34496.0,30208.0,42278.4,32627.2,28224.0,27481.6,22438.4
18,59059.2,34099.2,30400.0,42956.8,32435.2,28710.4,27481.6,22886.4
19,58995.2,34304.0,30502.4,43084.8,32704.0,29004.8,27545.6,22387.2
20,58508.8,34739.2,30732.8,43648.0,32422.4,29721.6,27699.2,23641.6
21,59328.0,34022.4,30592.0,43635.2,32614.4,28851.2,27609.6,23001.6
22,58470.4,35097.6,30707.2,43443.2,32665.6,29580.8,27968.0,24217.6
23,57587.2,34675.2,30796.8,43212.8,32934.4,29798.4,28300.8,24806.4
24,58828.8,34560.0,30950.4,43878.4,32409.6,29824.0,28044.8,24230.4
25,59046.4,34470.4,30643.2,43238.4,32473.6,29504.0,28288.0,24780.8
26,58790.4,34764.8,30745.6,43340.8,32576.0,29491.2,28428.8,25075.2
27,57830.4,34406.4,30899.2,43468.8,32806.4,29939.2,28659.2,25382.4
28,57804.8,34419.2,30937.6,43456.0,32601.6,29990.4,28556.8,25190.4
29,59148.8,34816.0,31001.6,43225.6,32665.6,29734.4,28684.8,25408.0
30,58470.4,34752.0,31052.8,43417.6,32537.6,29990.4,28825.6,25548.8
31,57612.8,35532.8,31449.6,43366.4,32678.4,30054.4,28697.6,25600.0
32,57817.6,35686.4,31552.0,43507.2,32409.6,30502.4,28800.0,25804.8
33,57497.6,35430.4,31564.8,42982.4,32512.0,30502.4,28915.2,26060.8
34,57049.6,36108.8,32012.8,42982.4,32396.8,30899.2,28800.0,26099.2
35,57536.0,35980.8,31923.2,42572.8,32576.0,30745.6,28940.8,26163.2
36,57395.2,35968.0,31820.8,42124.8,32499.2,30336.0,28966.4,26572.8
37,55820.8,38553.6,32819.2,41497.6,32281.6,31206.4,28838.4,26342.4
38,56716.8,37388.8,32678.4,41331.2,32307.2,30886.4,28761.6,26790.4
39,54848.0,39564.8,33075.2,41369.6,32320.0,31641.6,28940.8,26854.4
40,55308.8,39308.8,33113.6,41152.0,32256.0,31500.8,28953.6,27174.4
41,54438.4,41382.4,33817.6,40576.0,32166.4,31987.2,28940.8,26956.8
42,54950.4,39859.2,33766.4,40243.2,32294.4,31859.2,29043.2,27225.6
43,56102.4,38169.6,33241.6,39756.8,32409.6,30784.0,29222.4,27404.8
44,52825.6,44032.0,35020.8,39155.2,32140.8,32448.0,28953.6,27507.2
45,52748.8,43660.8,35008.0,38438.4,32256.0,32435.2,28812.8,27763.2
46,52825.6,41881.6,34892.8,38451.2,32243.2,31808.0,28928.0,27878.4
47,52134.4,43942.4,35507.2,38054.4,32256.0,32422.4,28992.0,28492.8
48,52825.6,43788.8,35660.8,37696.0,32128.0,32396.8,28966.4,28800.0
49,51187.2,45030.4,36416.0,36659.2,32243.2,32601.6,28902.4,28544.0
50,50764.8,47910.4,36352.0,36518.4,32217.6,33139.2,28838.4,28467.2
51,51072.0,44160.0,36915.2,36428.8,32358.4,32742.4,29081.6,29760.0
52,50483.2,43468.8,37196.8,36108.8,32460.8,32729.6,29120.0,30208.0
53,49536.0,45388.8,37913.6,35929.6,32396.8,33574.4,29107.2,29644.8
54,51059.2,50662.4,36416.0,35072.0,32089.6,33216.0,29004.8,26892.8
55,48371.2,46668.8,37875.2,35328.0,32691.2,33523.2,29043.2,30016.0
56,48550.4,47052.8,38400.0,35558.4,32396.8,33625.6,28915.2,30003.2
57,48704.0,46233.6,38144.0,35200.0,32627.2,33331.2,29004.8,31948.8
58,48345.6,46720.0,38387.2,35276.8,32512.0,33728.0,28953.6,30937.6
59,49561.6,43980.8,38220.8,34739.2,32652.8,33267.2,29017.6,33216.0
60,48115.2,49305.6,37977.6,35033.6,32396.8,34380.8,28979.2,30208.0
61,48460.8,44659.2,38630.4,34752.0,32780.8,33459.2,29030.4,33651.2
62,48000.0,47411.2,38489.6,35148.8,32652.8,33830.4,28928.0,32384.0
63,47500.8,46028.8,38963.2,35443.2,32729.6,34163.2,28966.4,33036.8
64,47872.0,45913.6,38988.8,35353.6,32576.0,33984.0,28889.6,33497.6
65,47244.8,44595.2,39206.4,35417.6,32755.2,34112.0,28953.6,34816.0
66,48038.4,44876.8,39052.8,34944.0,32883.2,33843.2,28940.8,35097.6
67,48012.8,44428.8,39091.2,35392.0,32691.2,34099.2,28953.6,34995.2
68,47014.4,47449.6,39206.4,35571.2,32537.6,34419.2,28992.0,31923.2
69,46681.6,46848.0,39385.6,35686.4,32665.6,34380.8,28940.8,32844.8
70,47142.4,45670.4,39334.4,35584.0,32409.6,33996.8,29030.4,34086.4
71,46540.8,47692.8,39142.4,35865.6,32780.8,34444.8,29004.8,32256.0
72,49958.4,47500.8,38988.8,36211.2,32179.2,32870.4,29004.8,32268.8
73,46438.4,46694.4,39193.6,36249.6,33011.2,34393.6,29094.4,33344.0
74,46579.2,46502.4,39334.4,36070.4,32947.2,34406.4,29094.4,33177.6
75,47462.4,50713.6,38668.8,34764.8,32652.8,33907.2,29209.6,27673.6
76,46451.2,45977.6,39321.6,36006.4,33011.2,34240.0,29068.8,34368.0
77,46272.0,45094.4,39296.0,35801.6,32896.0,34508.8,29056.0,34291.2
78,45836.8,46092.8,39411.2,35942.4,32896.0,34406.4,28979.2,34329.6
79,45798.4,46016.0,39296.0,36211.2,32896.0,34470.4,29043.2,33587.2
80,45913.6,45324.8,39244.8,35955.2,32998.4,34457.6,28979.2,34969.6
81,46246.4,45004.8,39270.4,36633.6,32870.4,34444.8,29081.6,33920.0
82,45772.8,45772.8,39142.4,36019.2,32998.4,34534.4,29120.0,33292.8
83,45708.8,45606.4,39206.4,36454.4,32972.8,34444.8,29107.2,33228.8
84,45632.0,46233.6,39104.0,35891.2,32960.0,34406.4,29094.4,33228.8
