Timestamp,Raw_value_MQ2,Raw_value_MQ3,Raw_value_MQ4,Raw_value_MQ135,Raw_value_MQ6,Raw_value_MQ7,Raw_value_MQ8,Raw_value_MQ9, 
0,35712.0,11430.4,28121.6,19392.0,32166.4,24537.6,25971.2,18790.4
1,35673.6,11264.0,28313.6,19110.4,32268.8,24486.4,25881.6,18406.4
2,57088.0,34291.2,33856.0,49344.0,38912.0,35276.8,29542.4,38720.0
3,61734.4,36454.4,34457.6,49600.0,37824.0,35648.0,30233.6,38387.2
4,58828.8,38476.8,35443.2,47884.8,37734.4,36108.8,30361.6,33932.8
5,62310.4,41689.6,35596.8,50572.8,37491.2,41177.6,32332.8,48268.8
6,61785.6,40345.6,35315.2,49459.2,36672.0,37248.0,31334.4,40857.6
7,60748.8,41241.6,35968.0,46963.2,39078.4,40832.0,31948.8,39526.4
8,62489.6,44300.8,34444.8,48384.0,36096.0,37747.2,31756.8,38028.8
9,62643.2,41024.0,34764.8,50496.0,37094.4,39065.6,31756.8,37888.0
10,62195.2,39257.6,34624.0,47027.2,37772.8,37977.6,31065.6,34252.8
11,62323.2,38758.4,35072.0,50867.2,36428.8,35673.6,31027.2,36224.0
12,63129.6,41612.8,34521.6,49152.0,36595.2,37081.6,30950.4,35020.8
13,62348.8,37990.4,35404.8,51942.4,37632.0,34380.8,30937.6,35046.4
14,62438.4,38284.8,35891.2,52147.2,37683.2,34905.6,30976.0,34227.2
15,61427.2,38374.4,35264.0,51993.6,37632.0,34956.8,30835.2,33753.6
16,62387.2,38246.4,35776.0,51033.6,36492.8,35392.0,30976.0,37491.2
17,62502.4,38732.8,36249.6,52262.4,37440.0,34368.0,30886.4,33510.4
18,61964.8,37772.8,35699.2,50892.8,36582.4,34649.6,31078.4,37580.8
19,61696.0,38886.4,36211.2,51788.8,36889.6,34252.8,30809.6,32768.0
20,62080.0,40179.2,36876.8,52979.2,37363.2,35187.2,30822.4,33561.6
21,61440.0,42188.8,36428.8,50969.6,36364.8,36147.2,30963.2,37260.8
22,62310.4,38067.2,36428.8,52569.6,37542.4,34585.6,30784.0,33011.2
23,62220.8,38476.8,35878.4,51148.8,36480.0,35187.2,30809.6,35980.8
24,62118.4,38540.8,36339.2,52249.6,37606.4,34624.0,30707.2,32128.0
25,62105.6,39180.8,36096.0,51878.4,37196.8,34803.2,30643.2,33100.8
26,62438.4,39283.2,37043.2,51609.6,38758.4,34265.6,30592.0,30707.2
27,61785.6,40704.0,38374.4,50099.2,38361.6,34534.4,30643.2,30323.2
28,61670.4,40524.8,37811.2,52403.2,37401.6,34995.2,30528.0,30067.2
29,62003.2,39168.0,36057.6,51328.0,36441.6,34854.4,30617.6,32908.8
30,61952.0,40268.8,37824.0,51686.4,37836.8,34393.6,30502.4,29939.2
31,61824.0,41664.0,38566.4,50508.8,38438.4,34419.2,30540.8,30361.6
32,61926.4,39808.0,36723.2,52531.2,37440.0,34956.8,30502.4,31116.8
33,61260.8,43635.2,40000.0,50240.0,38886.4,34969.6,30528.0,28672.0
34,61632.0,40000.0,37132.8,51929.6,38003.2,34598.4,30489.6,29760.0
35,61632.0,40819.2,38643.2,51020.8,38246.4,34700.8,30502.4,28838.4
36,60800.0,42163.2,38208.0,49984.0,38208.0,34713.6,30425.6,28992.0
37,61964.8,39641.6,37491.2,51840.0,37606.4,34624.0,30438.4,28966.4
38,61440.0,39833.6,37414.4,52160.0,36876.8,34790.4,30361.6,29363.2
39,61094.4,42086.4,40422.4,48768.0,38067.2,35161.6,30412.8,27660.8
40,60467.2,42931.2,38464.0,51571.2,37145.6,35315.2,30336.0,27840.0
41,62156.8,38963.2,36121.6,50291.2,36300.8,34560.0,30348.8,32768.0
42,58969.6,44428.8,40307.2,50624.0,37632.0,35264.0,30374.4,27622.4
43,60902.4,40806.4,38988.8,50816.0,36364.8,34995.2,30387.2,27008.0
44,58572.8,42086.4,39820.8,51302.4,36979.2,34892.8,30284.8,27468.8
45,60467.2,41113.6,36928.0,50688.0,36019.2,34752.0,30272.0,31244.8
46,57920.0,45568.0,42086.4,45708.8,37286.4,35289.6,30425.6,26444.8
47,58995.2,41766.4,40460.8,49024.0,38092.8,34892.8,30348.8,26393.6
48,57548.8,42739.2,40448.0,50611.2,36569.6,34892.8,30374.4,26752.0
49,59520.0,38502.4,39116.8,50956.8,37068.8,34675.2,30208.0,27635.2
50,57638.4,44697.6,41804.8,44288.0,37785.6,35571.2,30502.4,25715.2
